day_of_week,symbol,date,open,high,low,close,volume,change,changePercent
1,AMZ-GY,2019-09-02,1611.2,1621.6,1607,1613.2,2010,1.400000000000091,0.0009
2,AMZ-GY,2019-09-03,1613.8,1640.2,1601.8,1639.8,3022,26.59999999999991,0.0165
3,AMZ-GY,2019-09-04,1647.8,1655.8,1629.8,1634.4,3634,-5.399999999999864,-0.0033
4,AMZ-GY,2019-09-05,1648.2,1661.4,1640.8,1660.6,3529,26.199999999999818,0.016
5,AMZ-GY,2019-09-06,1674.4,1674.4,1654.4,1662,2493,1.400000000000091,0.0008
1,AMZ-GY,2019-09-09,1668,1672,1661,1671.6,3463,9.599999999999909,0.0058
2,AMZ-GY,2019-09-10,1657.4,1657.4,1636.2,1641,2439,-30.59999999999991,-0.0183
3,AMZ-GY,2019-09-11,1655.6,1663.6,1620,1663.6,2626,22.59999999999991,0.0138
4,AMZ-GY,2019-09-12,1666.8,1685,1655.8,1671.6,2995,8,0.0048
5,AMZ-GY,2019-09-13,1661.2,1669.2,1655.8,1663.6,3368,-8,-0.0048
1,AMZ-GY,2019-09-16,1649.8,1657.4,1639,1640,1760,-23.59999999999991,-0.0142
2,AMZ-GY,2019-09-17,1640.8,1645.8,1636.2,1641.8,1497,1.7999999999999545,0.0011
3,AMZ-GY,2019-09-18,1645.4,1652.8,1638.4,1638.4,791,-3.3999999999998636,-0.0021
4,AMZ-GY,2019-09-19,1638.2,1657.4,1636,1657,1183,18.59999999999991,0.0114
5,AMZ-GY,2019-09-20,1652.8,1661,1634.2,1634.2,1205,-22.799999999999955,-0.0138
1,AMZ-GY,2019-09-23,1633.8,1636.8,1609,1619.4,2977,-14.799999999999955,-0.0091
2,AMZ-GY,2019-09-24,1630.8,1635.4,1606.8,1607,1295,-12.400000000000091,-0.0077
3,AMZ-GY,2019-09-25,1588.4,1598,1570,1590,5071,-17,-0.0106
4,AMZ-GY,2019-09-26,1610.2,1623,1584.4,1589.4,2095,-0.599999999999909,-0.0004
5,AMZ-GY,2019-09-27,1597.8,1600,1577.6,1591,5997,1.599999999999909,0.001
1,AMZ-GY,2019-09-30,1588.8,1588.8,1568.6,1587.2,1833,-3.7999999999999545,-0.0024
2,AMZ-GY,2019-10-01,1607.8,1611.8,1586.6,1588.4,2595,1.2000000000000455,0.0008
3,AMZ-GY,2019-10-02,1589.8,1589.8,1558.6,1558.6,3199,-29.800000000000182,-0.0188
5,AMZ-GY,2019-10-04,1569.2,1580,1564,1576.4,1600,17.800000000000182,0.0114
1,AMZ-GY,2019-10-07,1578.2,1587,1570,1586.6,1831,10.199999999999818,0.0065
2,AMZ-GY,2019-10-08,1586.8,1588.6,1563,1567,2089,-19.59999999999991,-0.0124
3,AMZ-GY,2019-10-09,1559,1573.8,1556.8,1569.8,1942,2.7999999999999545,0.0018
4,AMZ-GY,2019-10-10,1565.2,1577.8,1557,1574.2,1030,4.400000000000091,0.0028
5,AMZ-GY,2019-10-11,1573,1580.6,1570.8,1579.8,2514,5.599999999999909,0.0036
1,AMZ-GY,2019-10-14,1578.4,1578.8,1560.2,1567.2,1158,-12.599999999999909,-0.008
2,AMZ-GY,2019-10-15,1587,1591,1579.2,1589.4,1566,22.200000000000045,0.0142
3,AMZ-GY,2019-10-16,1602.2,1616.2,1597.6,1607,2538,17.59999999999991,0.0111
4,AMZ-GY,2019-10-17,1610.2,1621.4,1603.6,1607.6,2965,0.599999999999909,0.0004
5,AMZ-GY,2019-10-18,1605.6,1609.6,1587.6,1587.6,1911,-20,-0.0124
1,AMZ-GY,2019-10-21,1579,1597,1577,1597,3039,9.400000000000091,0.0059
2,AMZ-GY,2019-10-22,1604.4,1607,1590.2,1591.2,2395,-5.7999999999999545,-0.0036
3,AMZ-GY,2019-10-23,1583.8,1591.2,1567.4,1590.2,2710,-1,-0.0006
4,AMZ-GY,2019-10-24,1588.8,1607.8,1584,1607.8,3573,17.59999999999991,0.0111
5,AMZ-GY,2019-10-25,1506.6,1581.6,1497.4,1577.4,22703,-30.399999999999864,-0.0189
1,AMZ-GY,2019-10-28,1578.2,1600.6,1570,1596.4,4908,19,0.012
2,AMZ-GY,2019-10-29,1601,1604,1580.2,1588.4,2352,-8,-0.005
3,AMZ-GY,2019-10-30,1583.8,1600.4,1582.6,1589.2,1847,0.7999999999999545,0.0005
4,AMZ-GY,2019-10-31,1599.8,1606.8,1585.8,1593.6,2727,4.399999999999864,0.0028
5,AMZ-GY,2019-11-01,1599,1611.2,1592.8,1602,1957,8.400000000000091,0.0053
1,AMZ-GY,2019-11-04,1607,1626.8,1606.8,1624,3338,22,0.0137
2,AMZ-GY,2019-11-05,1626.8,1633.8,1620.4,1629,2108,5,0.0031
3,AMZ-GY,2019-11-06,1626,1627.8,1619.4,1622.4,1310,-6.599999999999909,-0.0041
4,AMZ-GY,2019-11-07,1631.2,1634,1626.4,1631.8,2220,9.399999999999864,0.0058
5,AMZ-GY,2019-11-08,1618.4,1623.6,1610,1615.4,2345,-16.399999999999864,-0.0101
1,AMZ-GY,2019-11-11,1615.6,1617.8,1602.8,1605.2,2705,-10.200000000000045,-0.0063
2,AMZ-GY,2019-11-12,1608.2,1622.4,1604.4,1620,1274,14.799999999999955,0.0092
3,AMZ-GY,2019-11-13,1611.8,1614,1599.4,1601.6,1259,-18.40000000000009,-0.0114
4,AMZ-GY,2019-11-14,1593.8,1606.2,1588.6,1593,1711,-8.599999999999909,-0.0054
5,AMZ-GY,2019-11-15,1605.6,1605.6,1580,1581.4,2226,-11.599999999999909,-0.0073
1,AMZ-GY,2019-11-18,1584.8,1584.8,1558.6,1577.2,2198,-4.2000000000000455,-0.0027
2,AMZ-GY,2019-11-19,1583.2,1592,1576.6,1576.8,2733,-0.40000000000009095,-0.0003
3,AMZ-GY,2019-11-20,1580,1591.6,1571.4,1583.8,1495,7,0.0044
4,AMZ-GY,2019-11-21,1575.8,1578.4,1566.8,1568.6,2183,-15.200000000000045,-0.0096
5,AMZ-GY,2019-11-22,1570.8,1576.6,1566,1571.6,1648,3,0.0019
1,AMZ-GY,2019-11-25,1593.6,1613.2,1588.4,1610,1972,38.40000000000009,0.0244
2,AMZ-GY,2019-11-26,1612.6,1629.8,1608.6,1626,1486,16,0.0099
3,AMZ-GY,2019-11-27,1635.2,1654.6,1633.4,1654.6,3270,28.59999999999991,0.0176
4,AMZ-GY,2019-11-28,1649.8,1655,1642.2,1655,1768,0.40000000000009095,0.0002
5,AMZ-GY,2019-11-29,1649,1659,1638.2,1638.2,3447,-16.799999999999955,-0.0102
1,AMZ-GY,2019-12-02,1640,1647,1590.8,1596.4,4234,-41.799999999999955,-0.0255
2,AMZ-GY,2019-12-03,1611.8,1616.6,1577.8,1577.8,2963,-18.600000000000136,-0.0117
3,AMZ-GY,2019-12-04,1591.4,1611.6,1591.4,1599.2,1859,21.40000000000009,0.0136
4,AMZ-GY,2019-12-05,1594,1598.8,1572.4,1573.2,1942,-26,-0.0163
5,AMZ-GY,2019-12-06,1575.8,1587,1571,1580,2304,6.7999999999999545,0.0043
1,AMZ-GY,2019-12-09,1584.8,1596,1576.8,1588.8,3337,8.799999999999955,0.0056
2,AMZ-GY,2019-12-10,1583.4,1583.4,1566,1571.4,1612,-17.399999999999864,-0.011
3,AMZ-GY,2019-12-11,1571.6,1575.8,1566,1567.4,1086,-4,-0.0025
4,AMZ-GY,2019-12-12,1573.6,1584.8,1567.6,1578.6,2764,11.199999999999818,0.0071
5,AMZ-GY,2019-12-13,1586.8,1587.6,1573.4,1582.6,3547,4,0.0025
1,AMZ-GY,2019-12-16,1588,1589.8,1576,1581,3098,-1.599999999999909,-0.001
2,AMZ-GY,2019-12-17,1588.8,1602.2,1582,1597.4,1628,16.40000000000009,0.0104
3,AMZ-GY,2019-12-18,1605.8,1617,1604.2,1613,1724,15.599999999999909,0.0098
4,AMZ-GY,2019-12-19,1603.2,1610.6,1598,1609.2,1223,-3.7999999999999545,-0.0024
5,AMZ-GY,2019-12-20,1610.2,1625.6,1606.6,1621.4,1965,12.200000000000045,0.0076
1,AMZ-GY,2019-12-23,1614.8,1618.2,1608.6,1614,1998,-7.400000000000091,-0.0046
5,AMZ-GY,2019-12-27,1678,1701.8,1675.8,1698.4,11345,84.40000000000009,0.0523
1,AMZ-GY,2019-12-30,1675.6,1675.6,1662.6,1672.4,2440,-26,-0.0153
4,AMZ-GY,2020-01-02,1660.8,1681.8,1655.2,1669,3689,-3.400000000000091,-0.002
5,AMZ-GY,2020-01-03,1681.2,1688.4,1670,1677.2,6280,8.200000000000045,0.0049
1,AMZ-GY,2020-01-06,1672,1698,1656.4,1694.8,6314,17.59999999999991,0.0105
2,AMZ-GY,2020-01-07,1699,1711.4,1697,1706.8,5932,12,0.0071
3,AMZ-GY,2020-01-08,1695.6,1716,1695.6,1710.6,4002,3.7999999999999545,0.0022
4,AMZ-GY,2020-01-09,1711.4,1725.8,1710.2,1719.2,6651,8.600000000000136,0.005
5,AMZ-GY,2020-01-10,1715.8,1719,1705,1707,3292,-12.200000000000045,-0.0071
1,AMZ-GY,2020-01-13,1699,1705,1688.6,1695.4,2193,-11.599999999999909,-0.0068
2,AMZ-GY,2020-01-14,1695.2,1704,1671.4,1684.2,3491,-11.200000000000045,-0.0066
3,AMZ-GY,2020-01-15,1679,1684.8,1666.8,1670.6,3737,-13.600000000000136,-0.0081
4,AMZ-GY,2020-01-16,1674.4,1691,1671.6,1680.6,3086,10,0.006
5,AMZ-GY,2020-01-17,1689.8,1698,1680.6,1682.8,3348,2.2000000000000455,0.0013
1,AMZ-GY,2020-01-20,1680,1684,1673.4,1681.8,2155,-1,-0.0006
2,AMZ-GY,2020-01-21,1672.8,1690,1668.2,1689.8,1770,8,0.0048
3,AMZ-GY,2020-01-22,1710,1719,1698.4,1704.6,2340,14.799999999999955,0.0088
4,AMZ-GY,2020-01-23,1704,1706.8,1693.4,1703,1548,-1.599999999999909,-0.0009
5,AMZ-GY,2020-01-24,1708.8,1716.8,1703.4,1705.4,1775,2.400000000000091,0.0014
1,AMZ-GY,2020-01-27,1668.6,1672.6,1643.6,1662.6,6678,-42.80000000000018,-0.0251
2,AMZ-GY,2020-01-28,1670,1680.2,1660,1680.2,2412,17.600000000000136,0.0106
3,AMZ-GY,2020-01-29,1688.2,1704.4,1685.8,1693.2,2705,13,0.0077
4,AMZ-GY,2020-01-30,1680,1698.2,1671.2,1683,3115,-10.200000000000045,-0.006
5,AMZ-GY,2020-01-31,1836.2,1888.2,1811.4,1836.8,48897,153.79999999999995,0.0914
1,AMZ-GY,2020-02-03,1826,1854.6,1813.4,1829.8,7302,-7,-0.0038
2,AMZ-GY,2020-02-04,1827.8,1843.6,1823.4,1838.8,3584,9,0.0049
3,AMZ-GY,2020-02-05,1880,1891.4,1846.6,1856.6,6932,17.799999999999955,0.0097
4,AMZ-GY,2020-02-06,1868,1872,1840.8,1862.2,3496,5.600000000000136,0.003
5,AMZ-GY,2020-02-07,1871,1908.4,1858.2,1908.4,3016,46.200000000000045,0.0248
1,AMZ-GY,2020-02-10,1898,1945,1894.2,1941.6,5016,33.19999999999982,0.0174
2,AMZ-GY,2020-02-11,1966,2001,1958,1993.4,6228,51.80000000000018,0.0267
3,AMZ-GY,2020-02-12,1979,2000,1972.2,1993.4,6957,0,0
4,AMZ-GY,2020-02-13,1972.8,1990.2,1957,1990.2,6490,-3.2000000000000455,-0.0016
5,AMZ-GY,2020-02-14,1987.2,1995,1975.8,1978.8,2109,-11.400000000000091,-0.0057
1,AMZ-GY,2020-02-17,1978.6,1986,1975,1984,2270,5.2000000000000455,0.0026
2,AMZ-GY,2020-02-18,1958.6,1988,1956.4,1975,4158,-9,-0.0045
3,AMZ-GY,2020-02-19,2006,2023,1999.6,2019,4043,44,0.0223
4,AMZ-GY,2020-02-20,2023,2023,1982,1982,3760,-37,-0.0183
5,AMZ-GY,2020-02-21,1976,1989,1940.6,1952.4,5629,-29.59999999999991,-0.0149
1,AMZ-GY,2020-02-24,1842,1882,1801,1843.4,29288,-109,-0.0558
2,AMZ-GY,2020-02-25,1878.6,1883.8,1809.4,1824.8,9188,-18.600000000000136,-0.0101
3,AMZ-GY,2020-02-26,1796,1853.4,1770.2,1840,24992,15.200000000000045,0.0083
4,AMZ-GY,2020-02-27,1784.4,1804,1721.6,1754.4,17265,-85.59999999999991,-0.0465
5,AMZ-GY,2020-02-28,1642,1698.8,1630,1692.8,36697,-61.600000000000136,-0.0351
1,AMZ-GY,2020-03-02,1750,1754.8,1665,1717,20027,24.200000000000045,0.0143
2,AMZ-GY,2020-03-03,1763,1786.2,1732.8,1744.4,20855,27.40000000000009,0.016
3,AMZ-GY,2020-03-04,1741.8,1759,1725.2,1742.6,7176,-1.800000000000182,-0.001
4,AMZ-GY,2020-03-05,1758.4,1758.4,1722,1744,5751,1.400000000000091,0.0008
5,AMZ-GY,2020-03-06,1688,1701.8,1643,1678.2,7862,-65.79999999999995,-0.0377
1,AMZ-GY,2020-03-09,1549.2,1630.2,1510.2,1602.4,17721,-75.79999999999995,-0.0452
2,AMZ-GY,2020-03-10,1629,1672,1595,1616.8,12592,14.399999999999864,0.009
3,AMZ-GY,2020-03-11,1634.6,1650.8,1624.8,1636.8,6078,20,0.0124
4,AMZ-GY,2020-03-12,1552,1569,1490,1533.8,17931,-103,-0.0629
5,AMZ-GY,2020-03-13,1545.2,1590,1515.6,1540.8,17580,7,0.0046
1,AMZ-GY,2020-03-16,1480,1579.8,1431,1553,22579,12.200000000000045,0.0079
2,AMZ-GY,2020-03-17,1647.8,1691.2,1540.4,1649,23135,96,0.0618
3,AMZ-GY,2020-03-18,1591.8,1685.4,1570,1665,10704,16,0.0097
4,AMZ-GY,2020-03-19,1692.4,1791.8,1672.8,1774.4,19809,109.40000000000009,0.0657
5,AMZ-GY,2020-03-20,1828,1866,1732.2,1753.2,17463,-21.200000000000045,-0.0119
1,AMZ-GY,2020-03-23,1684.2,1775.6,1676,1733.4,11335,-19.799999999999955,-0.0113
2,AMZ-GY,2020-03-24,1826,1830,1770,1793.8,12358,60.399999999999864,0.0348
3,AMZ-GY,2020-03-25,1830,1848,1750.2,1759.8,13033,-34,-0.019
4,AMZ-GY,2020-03-26,1709.6,1750.4,1702,1740.6,6661,-19.200000000000045,-0.0109
5,AMZ-GY,2020-03-27,1750.8,1768.4,1722.4,1729.6,4831,-11,-0.0063
1,AMZ-GY,2020-03-30,1733,1789.6,1707.2,1780,6418,50.40000000000009,0.0291
2,AMZ-GY,2020-03-31,1805,1815.8,1779.6,1802.6,7295,22.59999999999991,0.0127
3,AMZ-GY,2020-04-01,1739.8,1777.4,1733,1763.2,5415,-39.399999999999864,-0.0219
4,AMZ-GY,2020-04-02,1767.8,1774,1746.8,1762.6,3676,-0.6000000000001364,-0.0003
5,AMZ-GY,2020-04-03,1766.8,1785,1758.4,1764.6,2842,2,0.0011
1,AMZ-GY,2020-04-06,1815.2,1821,1791.2,1812,5872,47.40000000000009,0.0269
2,AMZ-GY,2020-04-07,1860.8,1865,1834.2,1850.4,8811,38.40000000000009,0.0212
3,AMZ-GY,2020-04-08,1856,1867.8,1845.8,1860.8,3715,10.399999999999864,0.0056
4,AMZ-GY,2020-04-09,1892,1901.6,1846.8,1855,8202,-5.7999999999999545,-0.0031
2,AMZ-GY,2020-04-14,2004.5,2063,1996,2057,8559,202,0.1089
3,AMZ-GY,2020-04-15,2075.5,2123,2048.5,2103,14405,46,0.0224
4,AMZ-GY,2020-04-16,2155,2243,2137,2238,14162,135,0.0642
5,AMZ-GY,2020-04-17,2235.5,2246,2131.5,2159.5,11187,-78.5,-0.0351
1,AMZ-GY,2020-04-20,2190,2248,2170.5,2229.5,7753,70,0.0324
2,AMZ-GY,2020-04-21,2212,2240,2081.5,2124.5,8399,-105,-0.0471
3,AMZ-GY,2020-04-22,2185.5,2207,2162,2181,4493,56.5,0.0266
4,AMZ-GY,2020-04-23,2197,2244,2185,2225,4437,44,0.0202
5,AMZ-GY,2020-04-24,2224.5,2258.5,2210,2218,7617,-7,-0.0031
1,AMZ-GY,2020-04-27,2246,2256,2222.5,2229.5,6287,11.5,0.0052
2,AMZ-GY,2020-04-28,2211.5,2214.5,2134.5,2148,5198,-81.5,-0.0366
3,AMZ-GY,2020-04-29,2188.5,2190,2125.5,2171.5,7933,23.5,0.0109
4,AMZ-GY,2020-04-30,2220,2249,2164,2217.5,12068,46,0.0212
1,AMZ-GY,2020-05-04,2070,2132.5,2052,2123.5,11281,-94,-0.0424
2,AMZ-GY,2020-05-05,2140,2160,2138,2150,4384,26.5,0.0125
3,AMZ-GY,2020-05-06,2160,2170,2148,2164.5,2844,14.5,0.0067
4,AMZ-GY,2020-05-07,2187,2205,2176.5,2181,2550,16.5,0.0076
5,AMZ-GY,2020-05-08,2199.5,2205,2176,2189.5,2006,8.5,0.0039
1,AMZ-GY,2020-05-11,2201,2230,2185.5,2228,4015,38.5,0.0176
2,AMZ-GY,2020-05-12,2219.5,2228,2193,2214,1546,-14,-0.0063
3,AMZ-GY,2020-05-13,2185.5,2219,2168,2195,4442,-19,-0.0086
4,AMZ-GY,2020-05-14,2184,2206,2155,2192,6197,-3,-0.0014
5,AMZ-GY,2020-05-15,2212,2217,2178,2185.5,1982,-6.5,-0.003
1,AMZ-GY,2020-05-18,2231,2240,2196.5,2227,4974,41.5,0.019
2,AMZ-GY,2020-05-19,2234.5,2267,2207.5,2267,2981,40,0.018
3,AMZ-GY,2020-05-20,2253,2267,2241,2260.5,2216,-6.5,-0.0029
4,AMZ-GY,2020-05-21,2267.5,2298.5,2239.5,2251,3361,-9.5,-0.0042
5,AMZ-GY,2020-05-22,2232.5,2267,2225,2248.5,2427,-2.5,-0.0011
1,AMZ-GY,2020-05-25,2259.5,2263,2247.5,2259,2040,10.5,0.0047
2,AMZ-GY,2020-05-26,2274.5,2274.5,2209,2210,4124,-49,-0.0217
3,AMZ-GY,2020-05-27,2229.5,2233,2116.5,2154,3933,-56,-0.0253
4,AMZ-GY,2020-05-28,2186,2195,2157,2183.5,2663,29.5,0.0137
5,AMZ-GY,2020-05-29,2164.5,2180,2151,2168,3037,-15.5,-0.0071
2,AMZ-GY,2020-06-02,2224,2229.5,2187,2195.5,2669,27.5,0.0127
3,AMZ-GY,2020-06-03,2213,2217,2196,2197,1995,1.5,0.0007
4,AMZ-GY,2020-06-04,2201,2226.5,2179.5,2183,3478,-14,-0.0064
5,AMZ-GY,2020-06-05,2179.5,2184.5,2155.5,2184,2735,1,0.0005
1,AMZ-GY,2020-06-08,2203.5,2227,2190,2224.5,3792,40.5,0.0185
2,AMZ-GY,2020-06-09,2240.5,2285,2227.5,2285,4767,60.5,0.0272
3,AMZ-GY,2020-06-10,2299,2350,2295,2342.5,5456,57.5,0.0252
4,AMZ-GY,2020-06-11,2310,2345,2263.5,2326,6184,-16.5,-0.007
5,AMZ-GY,2020-06-12,2273,2316,2254.5,2266.5,9590,-59.5,-0.0256
1,AMZ-GY,2020-06-15,2225.5,2252,2216,2245.5,5533,-21,-0.0093
2,AMZ-GY,2020-06-16,2294.5,2324.5,2290,2312.5,5447,67,0.0298
3,AMZ-GY,2020-06-17,2330,2361.5,2320.5,2356,2828,43.5,0.0188
4,AMZ-GY,2020-06-18,2355.5,2368.5,2349,2357.5,2796,1.5,0.0006
5,AMZ-GY,2020-06-19,2380.5,2400,2373.5,2396,2568,38.5,0.0163
1,AMZ-GY,2020-06-22,2400.5,2409.5,2380.5,2391,3142,-5,-0.0021
2,AMZ-GY,2020-06-23,2419.5,2454,2402,2453,4333,62,0.0259
3,AMZ-GY,2020-06-24,2454.5,2479,2432.5,2433.5,3851,-19.5,-0.0079
4,AMZ-GY,2020-06-25,2427.5,2453,2415.5,2437,4891,3.5,0.0014
5,AMZ-GY,2020-06-26,2456.5,2480,2435.5,2452.5,5123,15.5,0.0064
1,AMZ-GY,2020-06-29,2401,2416,2331.5,2378,10047,-74.5,-0.0304
2,AMZ-GY,2020-06-30,2400.5,2431,2387.5,2426,7227,48,0.0202
3,AMZ-GY,2020-07-01,2455.5,2495,2451,2489,5548,63,0.026
4,AMZ-GY,2020-07-02,2572,2623,2550.5,2570,10267,81,0.0325
5,AMZ-GY,2020-07-03,2590.5,2604.5,2580.5,2580.5,2689,10.5,0.0041
1,AMZ-GY,2020-07-06,2613,2677,2583.5,2672.5,7201,92,0.0357
2,AMZ-GY,2020-07-07,2708.5,2722.5,2667,2705,6924,32.5,0.0122
3,AMZ-GY,2020-07-08,2679,2708,2646.5,2670.5,5773,-34.5,-0.0128
4,AMZ-GY,2020-07-09,2730,2766,2720,2749,7425,78.5,0.0294
5,AMZ-GY,2020-07-10,2825,2837.5,2775.5,2808.5,8449,59.5,0.0216
1,AMZ-GY,2020-07-13,2862.5,2941.5,2847,2935,9466,126.5,0.045
2,AMZ-GY,2020-07-14,2780.5,2797,2580,2699.5,25874,-235.5,-0.0802
3,AMZ-GY,2020-07-15,2733,2733,2625,2633,13769,-66.5,-0.0246
4,AMZ-GY,2020-07-16,2611,2628.5,2554,2572.5,11688,-60.5,-0.023
5,AMZ-GY,2020-07-17,2624,2654,2594.5,2602.5,6012,30,0.0117
1,AMZ-GY,2020-07-20,2585.5,2719,2580,2719,7567,116.5,0.0448
2,AMZ-GY,2020-07-21,2841,2854.5,2706.5,2728,12994,9,0.0033
3,AMZ-GY,2020-07-22,2737.5,2744,2635,2674,5871,-54,-0.0198
4,AMZ-GY,2020-07-23,2689,2699,2632.5,2634.5,3813,-39.5,-0.0148
5,AMZ-GY,2020-07-24,2540,2604,2440,2587.5,11941,-47,-0.0178
1,AMZ-GY,2020-07-27,2595.5,2632.5,2568.5,2572,7384,-15.5,-0.006
2,AMZ-GY,2020-07-28,2625.5,2636,2575,2575,5103,3,0.0012
3,AMZ-GY,2020-07-29,2569,2599.5,2559,2563.5,4424,-11.5,-0.0045
4,AMZ-GY,2020-07-30,2590.5,2594,2551,2580,3976,16.5,0.0064
5,AMZ-GY,2020-07-31,2720,2743,2660,2702,10347,122,0.0473
1,AMZ-GY,2020-08-03,2714.5,2726.5,2652.5,2668,5865,-34,-0.0126
2,AMZ-GY,2020-08-04,2665,2697,2622,2650,5905,-18,-0.0067
3,AMZ-GY,2020-08-05,2674.5,2689,2637,2677,3132,27,0.0102
4,AMZ-GY,2020-08-06,2699.5,2711,2669,2696,3884,19,0.0071
5,AMZ-GY,2020-08-07,2716.5,2750,2701.5,2721,3323,25,0.0093
1,AMZ-GY,2020-08-10,2694,2706.5,2637.5,2660.5,4640,-60.5,-0.0222
2,AMZ-GY,2020-08-11,2690,2699,2629.5,2676,4185,15.5,0.0058
3,AMZ-GY,2020-08-12,2653,2676,2626.5,2668.5,2385,-7.5,-0.0028
4,AMZ-GY,2020-08-13,2675.5,2716.5,2662.5,2710,2331,41.5,0.0156
5,AMZ-GY,2020-08-14,2680.5,2690.5,2640,2660,2035,-50,-0.0185
1,AMZ-GY,2020-08-17,2667,2686,2656.5,2664,2027,0,0
2,AMZ-GY,2020-08-18,2680.5,2758,2673,2751,2902,87,0.0327
3,AMZ-GY,2020-08-19,2780.5,2787,2729,2770,3529,19,0.0069
4,AMZ-GY,2020-08-20,2747.5,2780,2741.5,2769.5,2829,-0.5,-0.0002
5,AMZ-GY,2020-08-21,2788.5,2810.5,2781.5,2790,4960,20.5,0.0074
1,AMZ-GY,2020-08-24,2810,2854,2760,2792,7412,2,0.0007
2,AMZ-GY,2020-08-25,2819.5,2835,2764,2831,4439,39,0.014
3,AMZ-GY,2020-08-26,2834.5,2872.5,2829,2872.5,2864,41.5,0.0147
4,AMZ-GY,2020-08-27,2904.5,2925,2892.5,2915,5350,42.5,0.0148
5,AMZ-GY,2020-08-28,2885.5,2887,2853,2872,3784,-43,-0.0148
1,AMZ-GY,2020-08-31,2890,2922.5,2848,2894.5,4614,22.5,0.0078
2,AMZ-GY,2020-09-01,2904,2941,2895.5,2924.5,5892,30,0.0104
3,AMZ-GY,2020-09-02,2955,3000,2953,2963,9810,38.5,0.0132
4,AMZ-GY,2020-09-03,2988,2991.5,2812.5,2839,12681,-124,-0.0418
5,AMZ-GY,2020-09-04,2808,2865.5,2623,2718,18113,-121,-0.0426
1,AMZ-GY,2020-09-07,2740,2768,2734,2755,5666,37,0.0136
2,AMZ-GY,2020-09-08,2783,2784,2655,2705.5,11050,-49.5,-0.018
3,AMZ-GY,2020-09-09,2685,2775,2679,2758.5,6993,53,0.0196
4,AMZ-GY,2020-09-10,2784.5,2815,2737,2784,6749,25.5,0.0092
5,AMZ-GY,2020-09-11,2723.5,2734,2655.5,2666,4322,-118,-0.0424
1,AMZ-GY,2020-09-14,2683,2694.5,2646,2674.5,5377,8.5,0.0032
2,AMZ-GY,2020-09-15,2632,2682,2625,2644,7288,-30.5,-0.0114
3,AMZ-GY,2020-09-16,2681,2695,2638,2661,4145,17,0.0064
4,AMZ-GY,2020-09-17,2575,2595,2524,2541,8596,-120,-0.0451
5,AMZ-GY,2020-09-18,2552,2571,2491.5,2491.5,5986,-49.5,-0.0195
1,AMZ-GY,2020-09-21,2490,2504.5,2446,2460,11294,-31.5,-0.0126
2,AMZ-GY,2020-09-22,2531,2609,2531,2593.5,7421,133.5,0.0543
3,AMZ-GY,2020-09-23,2674,2691.5,2624.5,2625.5,4635,32,0.0123
4,AMZ-GY,2020-09-24,2557,2631,2542.5,2623,4949,-2.5,-0.001
5,AMZ-GY,2020-09-25,2604.5,2630,2586,2622,4591,-1,-0.0004
1,AMZ-GY,2020-09-28,2681.5,2713,2669.5,2702,3800,80,0.0305
2,AMZ-GY,2020-09-29,2729.5,2729.5,2690,2701,3571,-1,-0.0004
3,AMZ-GY,2020-09-30,2658.5,2730,2651,2728.5,2856,27.5,0.0102
4,AMZ-GY,2020-10-01,2715,2733.5,2705,2727,3544,-1.5,-0.0005
5,AMZ-GY,2020-10-02,2692,2726,2673.5,2694.5,5820,-32.5,-0.0119
1,AMZ-GY,2020-10-05,2689.5,2709,2666,2701,2888,6.5,0.0024
2,AMZ-GY,2020-10-06,2705.5,2714,2659,2665.5,2831,-35.5,-0.0131
3,AMZ-GY,2020-10-07,2656,2694,2646.5,2689,4242,23.5,0.0088
4,AMZ-GY,2020-10-08,2730,2750,2706.5,2713,3463,24,0.0089
5,AMZ-GY,2020-10-09,2723.5,2755,2708,2753,2580,40,0.0147
1,AMZ-GY,2020-10-12,2801.5,2917,2800,2917,6927,164,0.0596
2,AMZ-GY,2020-10-13,2911,2969,2903.5,2968,10228,51,0.0175
3,AMZ-GY,2020-10-14,2954.5,2962,2883,2894,4674,-74,-0.0249
4,AMZ-GY,2020-10-15,2827.5,2843,2788,2831.5,11512,-62.5,-0.0216
5,AMZ-GY,2020-10-16,2857.5,2898,2855.5,2869.5,4124,38,0.0134
1,AMZ-GY,2020-10-19,2832,2848,2737.5,2757.5,6615,-112,-0.039
2,AMZ-GY,2020-10-20,2755,2769,2702,2711.5,4004,-46,-0.0167
3,AMZ-GY,2020-10-21,2733,2733,2664.5,2685.5,3859,-26,-0.0096
4,AMZ-GY,2020-10-22,2670.5,2710.5,2645,2657.5,3779,-28,-0.0104
5,AMZ-GY,2020-10-23,2693.5,2700,2656.5,2669,4160,11.5,0.0043
1,AMZ-GY,2020-10-26,2691.5,2775.5,2689,2711,5081,42,0.0157
2,AMZ-GY,2020-10-27,2727,2764.5,2716.5,2749,2768,38,0.014
3,AMZ-GY,2020-10-28,2771.5,2784,2709,2713.5,7490,-35.5,-0.0129
4,AMZ-GY,2020-10-29,2730,2748.5,2709,2745,5911,31.5,0.0116
5,AMZ-GY,2020-10-30,2689.5,2719.5,2619,2629.5,10142,-115.5,-0.0421
1,AMZ-GY,2020-11-02,2637,2655.5,2568.5,2569.5,10572,-60,-0.0228
